activist_insight,2026-05-10 01:35:21.070,[dbo].[tblProxyStatement_ShareClass],dbo,tblProxyStatement_ShareClass,3,NonClusteredIndex-20260810-164317,NONCLUSTERED,0,0,0,0,0,NULL,0,PRIMARY,"scraped_filing_id, additional_filing_id",NULL,2,8,"scraped_filing_id, additional_filing_id",NULL,"scraped_filing_id, additional_filing_id||",7,1,0.02,0,0,0,7,0,0.00,-7,NULL,NULL,NULL,2026-08-31 08:23:19.257,"CREATE NONCLUSTERED INDEX [NonClusteredIndex-20260810-164317] ON [dbo].[tblProxyStatement_ShareClass] ([scraped_filing_id] ASC, [additional_filing_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];",DROP INDEX [NonClusteredIndex-20260810-164317] ON [dbo].[tblProxyStatement_ShareClass];
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblStatisticalDataCreation],dbo,tblStatisticalDataCreation,0,NULL,HEAP,0,0,0,0,0,NULL,0,PRIMARY,NULL,NULL,0,0,NULL,NULL,||,7,1,0.02,0,0,0,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblStatusTranslation],dbo,tblStatusTranslation,1,PK_tblStatusTranslation,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,old_status,NULL,1,4,old_status,NULL,old_status||,7,1,0.02,41302,0,0,0,41302,NULL,41302,2026-09-02 09:02:51.813,NULL,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblStatusTranslation] ON [dbo].[tblStatusTranslation] ([old_status] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblStatusTranslation] DROP CONSTRAINT [PK_tblStatusTranslation];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblV2a_company_exchange_criteria],dbo,tblV2a_company_exchange_criteria,1,PK_tblV2a_company_exchange_criteria,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,company_exchange_criteria_id,NULL,1,4,company_exchange_criteria_id,NULL,company_exchange_criteria_id||,7,1,0.02,0,0,0,0,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblV2a_company_exchange_criteria] ON [dbo].[tblV2a_company_exchange_criteria] ([company_exchange_criteria_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblV2a_company_exchange_criteria] DROP CONSTRAINT [PK_tblV2a_company_exchange_criteria];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tmpCompPerf],dbo,tmpCompPerf,0,NULL,HEAP,0,0,0,0,0,NULL,0,PRIMARY,NULL,NULL,0,0,NULL,NULL,||,7,1,0.02,0,0,0,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblActivism_Type_New],dbo,tblActivism_Type_New,1,PK_tblActivism_Type_New,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,activism_type_id,NULL,1,4,activism_type_id,NULL,activism_type_id||,6,1,0.02,0,5,0,0,5,NULL,5,NULL,2026-07-20 11:43:39.777,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblActivism_Type_New] ON [dbo].[tblActivism_Type_New] ([activism_type_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblActivism_Type_New] DROP CONSTRAINT [PK_tblActivism_Type_New];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblAUM_category],dbo,tblAUM_category,1,PK_tblAUM_category,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,aum_category_id,NULL,1,4,aum_category_id,NULL,aum_category_id||,6,1,0.02,0,58454,0,0,58454,NULL,58454,NULL,2026-09-02 09:02:52.963,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblAUM_category] ON [dbo].[tblAUM_category] ([aum_category_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblAUM_category] DROP CONSTRAINT [PK_tblAUM_category];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblBoard_representation_type],dbo,tblBoard_representation_type,1,PK_tblBoard_representation_type,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,board_representation_id,NULL,1,4,board_representation_id,NULL,board_representation_id||,6,1,0.02,54067,63027,0,0,117094,NULL,117094,2026-09-02 09:01:14.200,2026-09-02 08:56:20.563,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblBoard_representation_type] ON [dbo].[tblBoard_representation_type] ([board_representation_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblBoard_representation_type] DROP CONSTRAINT [PK_tblBoard_representation_type];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblContinent],dbo,tblContinent,1,PK_tblContinent,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,Continent_id,NULL,1,4,continent_id,NULL,continent_id||,6,1,0.02,3858,64142,0,0,68000,NULL,68000,2026-09-02 09:02:53.753,2026-09-02 09:02:53.460,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblContinent] ON [dbo].[tblContinent] ([Continent_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblContinent] DROP CONSTRAINT [PK_tblContinent];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblFocused_type],dbo,tblFocused_type,1,PK_tblFocused_type,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,focused_type_id,NULL,1,4,focused_type_id,NULL,focused_type_id||,6,1,0.02,116053,218035,0,0,334088,NULL,334088,2026-09-02 09:02:47.787,2026-09-02 09:02:47.787,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblFocused_type] ON [dbo].[tblFocused_type] ([focused_type_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblFocused_type] DROP CONSTRAINT [PK_tblFocused_type];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblFundamental_comparison_types],dbo,tblFundamental_comparison_types,1,PK_tblFundamental_comparison_types,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,comparison_type_id,NULL,1,1,comparison_type_id,NULL,comparison_type_id||,6,1,0.02,0,139,0,0,139,NULL,139,NULL,2026-09-02 06:47:54.193,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblFundamental_comparison_types] ON [dbo].[tblFundamental_comparison_types] ([comparison_type_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblFundamental_comparison_types] DROP CONSTRAINT [PK_tblFundamental_comparison_types];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblGov_metric_types],dbo,tblGov_metric_types,1,PK_tblGov_metric_types,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,gov_metric_type_id,NULL,1,4,gov_metric_type_id,NULL,gov_metric_type_id||,6,1,0.02,8448,1579,0,0,10027,NULL,10027,2026-09-02 09:00:04.200,2026-09-02 09:00:10.723,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblGov_metric_types] ON [dbo].[tblGov_metric_types] ([gov_metric_type_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblGov_metric_types] DROP CONSTRAINT [PK_tblGov_metric_types];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblOffers_Intermediary_Type],dbo,tblOffers_Intermediary_Type,1,PK__tblOffers_Interm__65C49109,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,Offers_Intermediary_Type_id,NULL,1,4,offers_intermediary_type_id,NULL,offers_intermediary_type_id||,6,1,0.02,0,0,0,0,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK__tblOffers_Interm__65C49109] ON [dbo].[tblOffers_Intermediary_Type] ([Offers_Intermediary_Type_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblOffers_Intermediary_Type] DROP CONSTRAINT [PK__tblOffers_Interm__65C49109];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblPerformance_Annual_Rebased],dbo,tblPerformance_Annual_Rebased,0,NULL,HEAP,0,0,0,0,0,NULL,0,PRIMARY,NULL,NULL,0,0,NULL,NULL,||,6,1,0.02,0,0,0,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblPoison_pill_type],dbo,tblPoison_pill_type,0,NULL,HEAP,0,0,0,0,0,NULL,0,PRIMARY,NULL,NULL,0,0,NULL,NULL,||,6,1,0.02,0,317,0,0,317,NULL,317,NULL,2026-09-02 08:03:08.823,NULL,NULL,NULL,NULL
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblReleaseType],dbo,tblReleaseType,1,PK__tblRelea__563E71F38C91C547,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,releasetype_id,NULL,1,4,releasetype_id,NULL,releasetype_id||,6,1,0.02,0,7,0,0,7,NULL,7,NULL,2026-08-26 13:35:13.060,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK__tblRelea__563E71F38C91C547] ON [dbo].[tblReleaseType] ([releasetype_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblReleaseType] DROP CONSTRAINT [PK__tblRelea__563E71F38C91C547];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblXml_scrape_errors],dbo,tblXml_scrape_errors,1,PK_tblXml_scrape_errors,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,xml_scrape_error_id,NULL,1,4,xml_scrape_error_id,NULL,xml_scrape_error_id||,6,1,0.02,0,0,0,0,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblXml_scrape_errors] ON [dbo].[tblXml_scrape_errors] ([xml_scrape_error_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblXml_scrape_errors] DROP CONSTRAINT [PK_tblXml_scrape_errors];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tbladmin_actions],dbo,tbladmin_actions,1,PK__tbladmin__74EFC217C8F65BEC,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,action_id,NULL,1,4,action_id,NULL,action_id||,5,1,0.02,1176579,7,0,0,1176586,NULL,1176586,2026-09-02 09:02:53.423,2026-08-26 13:35:11.490,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK__tbladmin__74EFC217C8F65BEC] ON [dbo].[tbladmin_actions] ([action_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tbladmin_actions] DROP CONSTRAINT [PK__tbladmin__74EFC217C8F65BEC];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblAPPScraperRun_App_Status],dbo,tblAPPScraperRun_App_Status,1,PK_tblAPPScraperRun_App_Status,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,appID,NULL,1,4,appid,NULL,appid||,5,1,0.02,0,1064915,0,0,1064915,NULL,1064915,NULL,2026-09-02 09:02:53.550,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblAPPScraperRun_App_Status] ON [dbo].[tblAPPScraperRun_App_Status] ([appID] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblAPPScraperRun_App_Status] DROP CONSTRAINT [PK_tblAPPScraperRun_App_Status];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblExternal_resource_centre],dbo,tblExternal_resource_centre,1,PK_tblExternal_resource_centre,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,external_resource_id,NULL,1,4,external_resource_id,NULL,external_resource_id||,5,1,0.02,0,1,0,0,1,NULL,1,NULL,2026-07-20 10:53:27.247,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblExternal_resource_centre] ON [dbo].[tblExternal_resource_centre] ([external_resource_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblExternal_resource_centre] DROP CONSTRAINT [PK_tblExternal_resource_centre];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblFollowerReturns_MarkCap],dbo,tblFollowerReturns_MarkCap,0,NULL,HEAP,0,0,0,0,0,NULL,0,PRIMARY,NULL,NULL,0,0,NULL,NULL,||,5,1,0.02,0,0,0,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblGovCode],dbo,tblGovCode,1,PK_tblGovCode,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,Id,NULL,1,4,id,NULL,id||,5,1,0.02,106727,111,0,0,106838,NULL,106838,2026-09-02 09:01:12.720,2026-08-19 08:54:48.540,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblGovCode] ON [dbo].[tblGovCode] ([Id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblGovCode] DROP CONSTRAINT [PK_tblGovCode];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblGT_landing_pages],dbo,tblGT_landing_pages,1,PK_tblGT_landing_pages,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,landing_page_id,NULL,1,4,landing_page_id,NULL,landing_page_id||,5,1,0.02,0,0,0,0,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblGT_landing_pages] ON [dbo].[tblGT_landing_pages] ([landing_page_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblGT_landing_pages] DROP CONSTRAINT [PK_tblGT_landing_pages];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblKey_ratios_headings],dbo,tblKey_ratios_headings,1,PK_tblKey_ratios_headings,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,key_ratios_heading_id,NULL,1,4,key_ratios_heading_id,NULL,key_ratios_heading_id||,5,1,0.02,20476,21371,0,0,41847,NULL,41847,2026-09-02 09:02:47.660,2026-09-02 09:02:47.660,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblKey_ratios_headings] ON [dbo].[tblKey_ratios_headings] ([key_ratios_heading_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblKey_ratios_headings] DROP CONSTRAINT [PK_tblKey_ratios_headings];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblMarket_Cap_Category],dbo,tblMarket_Cap_Category,1,PK_lMarket_Cap_Category,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,market_cap_id,NULL,1,4,market_cap_id,NULL,market_cap_id||,5,1,0.02,272777,253082,0,0,525859,NULL,525859,2026-09-02 09:02:53.753,2026-09-02 09:02:44.193,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_lMarket_Cap_Category] ON [dbo].[tblMarket_Cap_Category] ([market_cap_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblMarket_Cap_Category] DROP CONSTRAINT [PK_lMarket_Cap_Category];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblproponent_type],dbo,tblproponent_type,1,PK_lproponent_type,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,proponent_type_id,NULL,1,4,proponent_type_id,NULL,proponent_type_id||,5,1,0.02,355,58294,0,0,58649,NULL,58649,2026-08-17 07:34:29.540,2026-09-02 09:01:10.440,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_lproponent_type] ON [dbo].[tblproponent_type] ([proponent_type_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblproponent_type] DROP CONSTRAINT [PK_lproponent_type];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblShare_class],dbo,tblShare_class,1,PK__tblShare_class__2960620A,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,share_class_id,NULL,1,4,share_class_id,NULL,share_class_id||,5,1,0.02,0,2,0,0,2,NULL,2,NULL,2026-08-06 15:35:50.693,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK__tblShare_class__2960620A] ON [dbo].[tblShare_class] ([share_class_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblShare_class] DROP CONSTRAINT [PK__tblShare_class__2960620A];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblActivism_category],dbo,tblActivism_category,1,PK_tblActivism_category,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,activism_category_id,NULL,1,4,activism_category_id,NULL,activism_category_id||,4,1,0.02,0,2492,0,0,2492,NULL,2492,NULL,2026-09-02 08:55:00.203,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblActivism_category] ON [dbo].[tblActivism_category] ([activism_category_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblActivism_category] DROP CONSTRAINT [PK_tblActivism_category];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblClarity_Raw_Metric_Type],dbo,tblClarity_Raw_Metric_Type,1,PK__tblClari__1F75F3400254655D,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,RAW_METRIC_TYPE_ID,NULL,1,4,raw_metric_type_id,NULL,raw_metric_type_id||,4,1,0.02,0,7,0,0,7,NULL,7,NULL,2026-08-26 13:35:11.877,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK__tblClari__1F75F3400254655D] ON [dbo].[tblClarity_Raw_Metric_Type] ([RAW_METRIC_TYPE_ID] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblClarity_Raw_Metric_Type] DROP CONSTRAINT [PK__tblClari__1F75F3400254655D];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblData_Source],dbo,tblData_Source,1,PK_tblData_Source,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,data_source_id,NULL,1,4,data_source_id,NULL,data_source_id||,4,1,0.03,0,2,0,0,2,NULL,2,NULL,2026-07-28 14:42:25.687,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblData_Source] ON [dbo].[tblData_Source] ([data_source_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblData_Source] DROP CONSTRAINT [PK_tblData_Source];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblDid_you_know],dbo,tblDid_you_know,1,PK_tblDid_you_know,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,did_you_know_id,NULL,1,4,did_you_know_id,NULL,did_you_know_id||,4,1,0.02,37,455,0,19,492,25.89,473,2026-09-01 10:59:54.943,2026-09-01 21:05:18.007,NULL,2026-09-01 10:59:54.943,"CREATE UNIQUE CLUSTERED INDEX [PK_tblDid_you_know] ON [dbo].[tblDid_you_know] ([did_you_know_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblDid_you_know] DROP CONSTRAINT [PK_tblDid_you_know];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblDirectorClass],dbo,tblDirectorClass,1,PK_tblDirectorClass,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,directorclass_id,NULL,1,4,directorclass_id,NULL,directorclass_id||,4,1,0.02,0,767,0,767,767,1.00,0,NULL,2026-09-02 08:24:48.587,NULL,2026-09-02 08:24:48.587,"CREATE UNIQUE CLUSTERED INDEX [PK_tblDirectorClass] ON [dbo].[tblDirectorClass] ([directorclass_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblDirectorClass] DROP CONSTRAINT [PK_tblDirectorClass];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblFeedEmails],dbo,tblFeedEmails,0,NULL,HEAP,0,0,0,0,0,NULL,0,PRIMARY,NULL,NULL,0,0,NULL,NULL,||,4,1,0.02,0,26726,0,0,26726,NULL,26726,NULL,2026-09-02 09:00:53.297,NULL,NULL,NULL,NULL
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblGov_amend_type],dbo,tblGov_amend_type,1,PK_tblGov_amend_type,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,gov_amend_type_id,NULL,1,4,gov_amend_type_id,NULL,gov_amend_type_id||,4,1,0.02,172211,266015,0,0,438226,NULL,438226,2026-09-01 21:46:48.073,2026-09-02 09:00:23.053,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblGov_amend_type] ON [dbo].[tblGov_amend_type] ([gov_amend_type_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblGov_amend_type] DROP CONSTRAINT [PK_tblGov_amend_type];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblSearchTermsSource],dbo,tblSearchTermsSource,1,PK_lSearchTermsSource,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,search_term_source_id,NULL,1,4,search_term_source_id,NULL,search_term_source_id||,4,1,0.02,0,0,0,0,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_lSearchTermsSource] ON [dbo].[tblSearchTermsSource] ([search_term_source_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblSearchTermsSource] DROP CONSTRAINT [PK_lSearchTermsSource];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblStrategy_type],dbo,tblStrategy_type,1,PK_tblStrategy_type,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,strategy_type_id,NULL,1,4,strategy_type_id,NULL,strategy_type_id||,4,1,0.02,17311,510,0,0,17821,NULL,17821,2026-09-02 08:53:49.140,2026-09-02 08:38:20.267,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblStrategy_type] ON [dbo].[tblStrategy_type] ([strategy_type_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblStrategy_type] DROP CONSTRAINT [PK_tblStrategy_type];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblCampaignCharacteristic_Type],dbo,tblCampaignCharacteristic_Type,1,PK_Characteristic_Type_id,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,characteristic_type_id,NULL,1,4,characteristic_type_id,NULL,characteristic_type_id||,3,1,0.02,2190,149,0,0,2339,NULL,2339,2026-09-02 08:53:42.513,2026-08-28 10:50:29.407,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_Characteristic_Type_id] ON [dbo].[tblCampaignCharacteristic_Type] ([characteristic_type_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblCampaignCharacteristic_Type] DROP CONSTRAINT [PK_Characteristic_Type_id];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblDirectorMeetingInfo],dbo,tblDirectorMeetingInfo,1,PK__tblDirec__C7B4B1BF0B97C43F,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,meeting_info_id,NULL,1,4,meeting_info_id,NULL,meeting_info_id||,3,1,0.02,0,2,0,0,2,NULL,2,NULL,2026-06-02 14:31:36.480,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK__tblDirec__C7B4B1BF0B97C43F] ON [dbo].[tblDirectorMeetingInfo] ([meeting_info_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblDirectorMeetingInfo] DROP CONSTRAINT [PK__tblDirec__C7B4B1BF0B97C43F];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblDirty_fundamental_metrics],dbo,tblDirty_fundamental_metrics,1,PK_tblDirty_vulnerability_scores,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,dirty_fundamental_metric_id,NULL,1,4,dirty_fundamental_metric_id,NULL,dirty_fundamental_metric_id||,3,1,0.50,0,132480,0,19332,132480,6.85,113148,NULL,2026-09-02 09:02:39.140,NULL,2026-09-02 06:47:54.260,"CREATE UNIQUE CLUSTERED INDEX [PK_tblDirty_vulnerability_scores] ON [dbo].[tblDirty_fundamental_metrics] ([dirty_fundamental_metric_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblDirty_fundamental_metrics] DROP CONSTRAINT [PK_tblDirty_vulnerability_scores];"
activist_insight,2026-05-10 01:35:21.070,[dbo].[tblGT_goal_linked_tables],dbo,tblGT_goal_linked_tables,1,PK_tblGT_goal_linked_tables,CLUSTERED,1,1,0,0,0,NULL,0,PRIMARY,linked_table_id,NULL,1,4,linked_table_id,NULL,linked_table_id||,3,1,0.02,0,0,0,0,0,NULL,0,NULL,NULL,NULL,NULL,"CREATE UNIQUE CLUSTERED INDEX [PK_tblGT_goal_linked_tables] ON [dbo].[tblGT_goal_linked_tables] ([linked_table_id] ASC) WITH (DROP_EXISTING = OFF, ONLINE = ON) ON [PRIMARY];","-- Constraint-backed, review before dropping: ALTER TABLE [dbo].[tblGT_goal_linked_tables] DROP CONSTRAINT [PK_tblGT_goal_linked_tables];"
